Date,Amgen Inc. (AMGN),Teva Pharmaceutical Industries Limited (TEVA),Medtronic plc (MDT),Novartis AG (NVS),UnitedHealth Group Incorporated (UNH)
8/13/2015,162.303515,66.070278,75.437286,94.865388,117.006091
8/12/2015,163.506971,66.327513,75.349655,94.772521,117.666265
8/11/2015,161.532853,66.308455,75.349655,94.818951,118.695364
8/10/2015,163.487815,66.499001,75.573594,95.654771,118.908951
8/7/2015,165.126518,66.994406,75.437286,94.921107,118.26819
8/6/2015,162.587001,67.099204,75.369132,95.032552,118.481777
8/5/2015,169.084346,67.823264,76.595907,95.886943,120.306961
8/4/2015,167.512717,67.34691,75.719634,96.184122,117.31676
8/3/2015,168.269776,66.7467,75.943573,96.917786,117.365305
7/31/2015,169.228087,65.755883,76.323291,96.351286,117.860438
7/30/2015,164.53237,65.803521,76.21619,95.821935,117.044925
7/29/2015,164.321541,67.52792,75.826734,96.295567,117.976934
7/28/2015,165.5386,68.032861,75.427548,95.459747,117.976934
7/27/2015,158.638751,68.594955,73.66527,94.298889,114.443064
7/24/2015,151.978494,58.92497,74.006041,94.540349,114.501319
7/23/2015,157.258796,59.553757,74.775214,95.701208,115.850791
7/22/2015,157.402536,59.553757,74.794683,94.076006,117.09347
7/21/2015,156.875462,60.354032,74.522066,96.314138,117.336181
7/20/2015,157.488781,60.601738,74.969938,98.552277,119.073993
7/17/2015,156.463396,60.554103,74.882314,98.264379,120.239002
7/16/2015,156.242974,60.982822,74.775214,98.273668,121.287515
7/15/2015,153.760953,60.420721,73.947617,96.824919,122.1904
7/14/2015,152.678071,60.687482,73.889202,98.366535,121.355474
7/13/2015,149.266473,60.296872,73.188183,96.685614,118.879819
7/10/2015,147.675688,58.4772,72.409279,95.859083,118.588571
7/9/2015,145.001993,59.191731,71.163019,92.88728,115.860495
7/8/2015,145.960304,57.829359,70.929349,91.967882,115.316824
7/7/2015,148.911903,58.639159,71.523267,92.097898,117.180843
7/6/2015,148.059007,58.743957,71.591421,91.587124,118.598281
7/2/2015,146.870696,58.648688,71.864038,92.682975,118.25848
7/1/2015,148.528584,58.067536,72.126924,91.49425,119.782704
6/30/2015,147.119866,56.305024,72.146393,91.327086,118.442943
6/29/2015,145.279912,56.562256,71.367489,91.503538,117.656562
6/26/2015,151.432265,56.124011,73.178452,92.794413,119.656497
6/25/2015,152.141405,56.1907,73.490015,93.630233,118.763323
6/24/2015,153.224301,56.562256,72.915562,94.382467,115.695453
6/23/2015,154.949263,56.97192,74.21365,95.450459,119.161365
6/22/2015,155.457167,56.91476,74.794881,94.837529,116.743966
6/19/2015,154.019701,57.162462,74.310521,93.045162,116.821635
6/18/2015,153.444708,57.476858,74.32021,94.317459,117.365305
6/17/2015,149.161058,57.30537,73.341801,93.890264,116.248834
6/16/2015,149.71688,57.543547,73.235241,93.99242,118.006066
6/15/2015,149.59231,57.810304,73.060871,92.970866,115.510998
6/12/2015,149.611465,58.715377,73.157742,94.55892,114.219774
6/11/2015,151.374768,58.381927,73.83585,95.431888,115.841081
6/10/2015,149.065236,57.734086,73.777729,95.311154,114.608113
6/9/2015,148.346503,57.210097,72.576511,93.370201,113.099979
6/8/2015,149.94688,57.30537,72.789631,94.206021,113.022645
6/5/2015,150.694361,57.75314,73.099621,94.224592,112.655275
6/4/2015,151.499339,58.820175,73.66148,95.701208,112.771288
6/3/2015,150.579369,57.867468,74.42677,96.295567,114.414758
6/2/2015,149.918132,57.715035,74.475202,95.599052,113.83471
6/1/2015,150.483532,57.457803,74.300832,95.914802,115.874552
5/29/2015,149.745628,57.257732,73.932721,95.404028,116.212912
5/28/2015,150.790198,57.962737,74.794881,96.81563,115.642534
5/27/2015,153.751375,57.829359,74.901441,96.146974,115.478181
5/26/2015,152.380983,57.105299,74.174901,94.549631,114.308415
5/22/2015,156.76047,58.162805,75.385801,96.444153,115.613525
5/21/2015,157.009625,58.515306,75.95735,97.317122,116.4546
5/20/2015,157.143788,58.134225,76.325461,96.119114,117.208663
5/19/2015,156.7413,57.686451,75.98641,96.397723,116.541611
5/18/2015,156.626307,57.343476,75.04675,96.639177,115.816549
5/15/2015,155.59133,57.381585,74.029591,96.351286,115.362176
5/14/2015,155.227167,58.000846,73.8746,96.490591,114.588773
5/13/2015,151.786835,57.887153,72.51839,95.348302,112.007555
5/12/2015,151.643094,57.593456,72.847751,95.09756,110.82812
5/11/2015,153.578884,58.067164,73.642102,95.116131,110.953795
5/8/2015,154.809035,57.3945,73.826161,95.580474,111.83354
5/7/2015,150.575004,56.882894,72.266521,94.326748,110.944132
5/6/2015,151.576298,56.98711,71.99528,94.382467,109.716357
5/5/2015,152.043572,58.228224,72.566829,94.883959,109.600352
5/4/2015,154.589709,58.673511,73.52586,96.221271,110.750778
5/1/2015,152.920891,58.900889,73.235241,95.97981,109.435999
4/30/2015,150.58455,57.242909,72.121211,94.540349,107.695855
4/29/2015,153.512125,58.815624,73.32243,95.41331,109.832369
4/28/2015,154.952085,58.076637,74.126462,96.537021,113.680027
4/27/2015,154.847187,58.389286,73.826161,96.49988,112.374917
4/24/2015,160.120649,61.023107,75.182371,96.843489,114.743457
4/23/2015,161.322192,59.9241,76.044531,97.976489,114.327754
4/22/2015,161.255447,59.696719,75.56986,96.072677,113.892713
4/21/2015,160.645137,60.786253,74.66895,96.648466,115.313835
4/20/2015,158.270643,59.961998,74.727071,94.948967,114.637114
4/17/2015,155.991516,61.496815,74.097401,95.153279,114.762789
4/16/2015,159.128887,60.151482,74.610822,95.942662,117.556693
4/15/2015,157.793838,62.501074,75.47299,95.859083,113.419008
4/14/2015,155.028375,62.586339,75.453611,95.877654,115.932554
4/13/2015,154.952085,62.548441,75.63767,95.041834,115.400847
4/10/2015,155.800797,62.880043,75.492361,96.193411,115.043147
4/9/2015,153.998475,63.60955,74.717382,95.255435,114.608113
4/8/2015,152.892284,63.022149,74.000531,94.206021,114.260082
4/7/2015,149.983771,60.871517,74.765821,94.094576,113.448009
4/6/2015,148.076551,61.042052,74.94019,93.100881,113.78637
4/2/2015,148.648723,60.445179,74.46552,92.664397,113.457679
4/1/2015,149.812128,59.251435,73.758351,92.738694,113.544683
3/31/2015,152.434555,59.024054,75.550481,91.577835,114.356756
3/30/2015,156.687647,59.232486,75.967031,94.085287,116.976645
3/27/2015,155.047437,58.720881,74.959562,93.240186,114.086067
3/26/2015,153.102079,59.137743,74.21365,92.460085,112.384587
3/25/2015,153.168824,58.048216,74.87722,93.203037,112.664945
3/24/2015,158.308781,59.279857,75.957925,94.623928,114.19241
3/23/2015,158.814194,59.355652,75.909677,95.060412,115.081818
3/20/2015,162.209057,58.83457,75.282482,94.428904,115.178491
3/19/2015,161.264978,58.313491,74.93512,92.747983,116.744627
3/18/2015,158.814194,58.597715,74.886872,93.240186,115.971225
3/17/2015,155.50518,58.218751,74.0281,90.639859,113.689696
3/16/2015,155.467028,57.233437,74.944764,90.89989,114.579104
3/13/2015,147.103865,56.844996,73.786872,90.119797,111.417837
3/12/2015,147.094334,57.043953,74.066697,90.119797,111.060138
3/11/2015,145.616235,54.580671,73.38161,89.339696,108.971963
3/10/2015,146.455417,53.244814,73.207926,89.339696,108.358074
3/9/2015,147.819072,53.80379,74.201784,91.002047,110.709078
3/6/2015,147.695113,53.434298,73.796523,90.509843,108.762753
3/5/2015,152.196153,53.538511,75.745643,91.893585,110.60309
3/4/2015,151.805169,53.585884,75.446523,91.977171,109.668469
3/3/2015,151.20439,53.491141,75.292133,91.995741,108.743486
3/2/2015,152.22476,54.154333,76.064066,92.933717,110.227316
2/27/2015,150.403361,54.021695,74.867569,92.481453,109.485397
2/26/2015,151.595374,53.519566,76.044764,93.023335,109.514309
2/25/2015,150.746662,53.547987,75.871079,92.698204,109.890083
2/24/2015,150.069592,53.794314,76.247395,92.707238,111.219746
2/23/2015,151.070885,53.576408,76.469328,93.023335,112.154367
2/20/2015,150.346147,53.576408,76.025469,92.662078,108.512242
2/19/2015,148.810835,53.282711,75.388623,92.345981,106.016707
2/18/2015,148.553356,53.936428,75.745643,92.273728,105.766188
2/17/2015,147.084803,54.002746,75.330731,92.345981,105.756558
2/13/2015,146.36005,53.462718,72.619328,92.300821,105.44823
2/12/2015,146.073964,54.008926,72.300905,92.45436,105.833635
2/11/2015,146.007219,53.56631,71.779852,92.373074,105.843272
2/10/2015,145.492276,53.829997,72.243013,92.36404,104.995372
2/9/2015,142.297665,53.076603,71.036872,92.535639,102.605826
2/6/2015,143.616201,54.244362,71.857046,89.184993,103.67534
2/5/2015,145.47544,54.18786,72.677221,88.317981,104.850842
2/4/2015,143.663634,53.180196,71.528972,88.643111,103.983667
2/3/2015,144.403531,53.688734,72.165818,87.97479,103.877679
2/2/2015,144.659654,53.96184,70.207047,88.191542,103.376649
1/30/2015,144.431988,53.547475,68.894765,87.965757,102.374582
1/29/2015,148.330684,54.206695,70.448275,89.555284,105.400051
1/28/2015,146.689631,54.555139,70.834241,87.703846,104.503972
1/27/2015,150.72113,55.619309,72.619328,89.347559,105.997439
1/26/2015,151.51794,55.562803,72.937744,87.143897,107.539079
1/23/2015,151.593829,56.391537,74.250026,87.487094,107.914853
1/22/2015,151.366177,55.082516,72.83161,87.459994,109.697374
1/21/2015,149.288767,55.082516,70.496516,89.184993,105.332605
1/20/2015,149.497458,55.035426,69.666691,91.650566,101.767563
1/16/2015,150.284773,54.366789,70.207047,91.171897,101.912086
1/15/2015,144.109471,53.858248,69.377221,90.83774,100.64987
1/14/2015,147.182901,53.396796,69.251778,87.432901,99.561089
1/13/2015,147.163925,53.735824,70.235993,87.026491,99.31057
1/12/2015,148.188402,53.688734,71.857046,86.231731,98.80954
1/9/2015,147.723589,53.415631,71.789503,86.80974,99.936863
1/8/2015,149.563852,54.244362,72.127221,86.042066,100.881114
1/7/2015,150.104554,53.886502,70.438624,83.152023,96.285101
1/6/2015,145.039083,51.729911,68.72108,82.790766,95.311938
1/5/2015,149.867407,51.88059,69.068449,83.495214,95.504648
1/2/2015,151.669718,52.94476,69.357919,83.314589,97.104096
12/31/2014,151.100559,54.159605,69.666691,83.684879,97.402787
12/30/2014,152.371678,53.651067,70.506167,84.181602,99.098594
12/29/2014,154.477544,53.811161,70.810121,84.768643,98.597564
12/26/2014,155.056184,53.848832,70.733245,84.985395,98.80954
12/24/2014,152.409615,53.764075,71.184879,84.813803,98.934796
12/23/2014,149.421569,53.453298,70.886989,84.217728,99.098594
12/22/2014,156.071165,54.865912,72.616646,86.069166,99.281666
12/19/2014,161.4212,54.62106,71.703776,85.445998,98.751724
12/18/2014,159.818084,53.34971,71.71338,85.409871,98.510842
12/17/2014,155.075145,52.50214,69.829979,83.350715,95.523915
12/16/2014,151.242856,51.937096,68.551955,82.772707,92.353915
12/15/2014,151.394634,52.379712,69.176554,82.763673,94.685645
12/12/2014,156.071165,52.662234,69.68584,84.461573,95.157778
12/11/2014,157.541479,53.528639,70.886989,85.202146,96.092399
12/10/2014,156.886951,53.104855,70.368099,85.111834,95.475736
12/9/2014,160.681303,53.999511,71.799866,85.202146,97.33534
12/8/2014,162.815626,53.952424,71.86713,86.493636,96.275464
12/5/2014,160.53902,54.508052,72.10736,86.547829,96.670513
12/4/2014,157.987317,54.150189,71.05035,86.493636,96.034582
12/3/2014,159.429174,53.943005,71.915172,86.394297,97.123371
12/2/2014,160.576958,53.519223,71.425108,86.683301,95.827428
12/1/2014,157.854515,53.406212,70.983086,87.053584,95.088296
11/28/2014,156.811063,53.660483,70.983086,87.288403,94.675536
11/26/2014,156.251399,53.500388,70.608329,86.303977,94.176388
11/25/2014,153.898905,53.283788,69.945292,85.834348,93.974809
11/24/2014,155.739154,53.895918,70.07982,85.590496,93.014903
11/21/2014,154.439593,54.056016,69.657014,85.780162,92.832518
11/20/2014,154.316272,53.415631,69.263041,86.042066,92.966904
11/19/2014,154.278335,53.914754,68.955547,86.457516,92.976506
11/18/2014,153.898905,53.895918,69.637798,86.322044,94.253182
11/17/2014,150.958277,53.905338,66.485985,85.238273,92.602143
11/14/2014,149.573332,53.74524,66.25536,84.849923,91.29667
11/13/2014,152.580369,53.839412,66.668555,85.238273,92.054997
11/12/2014,153.604831,54.733128,65.822949,83.684879,91.843816
11/11/2014,154.069644,54.498986,66.293797,83.784218,91.853417
11/10/2014,154.705196,54.358502,66.024741,83.657779,90.951103
11/7/2014,151.432571,54.040068,65.43858,82.872053,89.856811
11/6/2014,151.527075,54.99537,66.053567,83.115897,92.352565
11/5/2014,150.194654,54.12436,66.01513,83.657779,91.959007
11/4/2014,151.583771,54.311674,65.275225,83.025585,91.171885
11/3/2014,152.670489,54.133724,65.486629,82.817859,91.056693
10/31/2014,153.25637,52.888088,65.49624,83.711972,91.200681
10/30/2014,152.689393,52.888088,64.794766,83.043644,90.115982
10/29/2014,150.137958,51.033681,64.420008,82.465636,89.23287
10/28/2014,148.540944,51.324015,63.910722,83.404901,88.925701
10/27/2014,140.045595,50.57476,63.670493,81.472184,88.436146
10/24/2014,139.157314,50.218863,63.958764,81.417998,87.965795
10/23/2014,139.14787,50.200131,63.045894,80.596138,87.025091
10/22/2014,135.736502,49.834869,62.133024,79.656872,86.170767
10/21/2014,136.161739,49.881697,62.440517,80.027163,87.303457
10/20/2014,129.943788,48.411283,61.345067,79.385935,84.990087
10/17/2014,126.333983,47.89617,59.567368,78.238944,84.64452
10/16/2014,123.272253,48.289531,59.394402,76.78489,81.966381
10/15/2014,123.697489,46.912773,59.817205,77.868661,78.865889
10/14/2014,124.925962,46.734826,61.027962,78.455703,79.499423
10/13/2014,126.211132,46.697362,60.595551,78.889205,80.584114
10/10/2014,129.830396,48.523674,61.604515,79.196276,81.966381
10/9/2014,130.009944,49.469608,61.162493,80.40648,81.534427
10/8/2014,132.362942,50.649687,63.161207,81.968913,83.147069
10/7/2014,128.545226,49.385316,61.441157,81.038681,80.814497
10/6/2014,130.038292,50.078379,62.363642,83.621653,81.678407
10/3/2014,131.49355,51.44577,62.478948,83.422968,82.57112
10/2/2014,129.650848,50.790171,60.34571,84.02807,81.496029
10/1/2014,131.18172,49.628826,60.028609,84.190635,81.476827
9/30/2014,132.731482,50.340618,59.235849,85.012488,82.791901
9/29/2014,132.362942,50.162671,59.8,84.497699,83.041479
9/26/2014,133.29846,50.153303,60.56495,84.154509,83.127867
9/25/2014,132.155046,50.069012,60.000798,83.955817,82.724708
9/24/2014,134.41354,50.331254,60.976111,84.470606,84.673316
9/23/2014,132.939364,49.057518,61.27253,84.362234,83.118266
9/22/2014,134.356829,47.811879,63.089289,84.949269,84.250955
9/19/2014,136.086139,48.851472,63.318772,84.80477,84.279759
9/18/2014,134.205644,49.085614,63.615188,85.617596,84.116569
9/17/2014,132.967726,49.048151,63.089289,85.545344,83.50223
9/16/2014,131.663653,48.917031,63.290088,85.238273,83.665419
9/15/2014,130.378484,48.120949,62.104409,85.057648,82.580721
9/12/2014,130.302884,48.776548,62.3339,84.678331,82.724708
9/11/2014,131.314017,48.195872,62.859799,85.220213,83.588625
9/10/2014,131.531357,47.858707,63.079725,84.904116,83.751807
9/9/2014,129.830396,47.783783,62.668564,84.74155,84.649314
9/8/2014,131.606957,49.244833,61.932295,84.244821,84.028023
9/5/2014,130.29344,48.682889,61.492449,84.235788,83.875085
9/4/2014,130.416277,47.905538,61.205597,84.289981,83.215552
9/3/2014,130.954921,49.301025,61.492449,85.084741,82.957478
9/2/2014,130.369039,48.83274,61.109976,84.633171,82.57514
8/29/2014,131.710905,49.188637,61.052604,81.13802,82.852335
8/28/2014,131.058869,48.795276,60.354587,81.038681,82.527345
8/27/2014,130.246188,48.963859,60.584074,81.282526,82.565579
8/26/2014,129.717003,48.907667,60.737064,81.020614,81.361224
8/25/2014,127.37345,48.917031,60.842245,80.478732,80.520079
8/22/2014,125.511858,50.059647,60.803997,80.334227,80.080393
8/21/2014,125.237807,50.209498,61.291651,80.334227,80.070833
8/20/2014,125.379547,49.628826,61.339463,80.018129,79.74585
8/19/2014,125.700851,49.441512,61.205597,80.045223,79.784085
8/18/2014,125.889843,48.736274,60.689255,79.024678,78.703979
8/15/2014,125.492954,48.103698,60.478892,78.509889,77.872402
8/14/2014,124.604674,48.689762,60.937862,78.880172,78.206945
8/13/2014,120.333373,47.415308,60.689255,78.275071,77.910636
8/12/2014,119.3695,47.387398,59.484456,77.850594,76.6776
8/11/2014,119.738042,47.712991,59.35059,77.344838,76.343057
8/8/2014,119.390073,47.499031,59.427087,77.082927,76.582017
8/7/2014,118.261537,48.03858,58.327469,76.992615,75.759993
8/6/2014,119.521736,48.438591,58.614325,77.796408,77.901076
8/5/2014,120.264692,49.099075,59.274097,78.085412,77.413595
8/4/2014,120.988835,49.11768,59.733067,78.600201,78.637071
8/1/2014,118.07345,50.252597,58.786439,78.482796,77.891515
7/31/2014,119.803873,49.768862,59.03505,78.518922,77.47095
7/30/2014,122.267847,51.052621,59.838248,79.873631,79.287043
7/29/2014,115.966837,50.531674,59.905181,79.665906,80.548753
7/28/2014,115.346144,50.606097,60.010359,79.268522,81.963402
7/25/2014,115.524825,50.671215,60.144228,79.846538,80.940652
7/24/2014,114.97937,50.606097,60.507577,80.496792,81.896493
7/23/2014,114.744257,51.210763,60.593634,80.397446,82.145014
7/22/2014,113.897851,51.117739,59.96255,80.614205,82.250157
7/21/2014,111.941714,50.513069,59.675694,80.009096,81.303869
7/18/2014,111.25519,50.913081,59.627886,80.216821,81.743555
7/17/2014,108.518478,49.908403,58.824688,79.95491,81.351664
7/16/2014,110.700321,50.168874,60.172913,81.318652,80.06128
7/15/2014,109.90094,50.606097,60.775312,81.408965,80.195097
7/14/2014,111.894696,50.829357,61.234282,81.50831,80.548753
7/11/2014,112.637645,50.66191,60.995235,80.849016,79.210581
7/10/2014,111.866477,50.233992,60.689255,81.110927,78.455466
7/9/2014,112.449558,50.113057,60.813557,81.345745,79.086317
7/8/2014,112.816333,49.545599,60.832681,80.849016,78.312088
7/7/2014,113.004427,50.420044,60.823121,81.544437,78.589283
7/3/2014,115.534231,51.061922,61.72194,82.574015,79.669381
7/2/2014,113.822613,50.624699,61.109976,82.628201,78.847357
7/1/2014,113.145489,49.824679,61.109976,82.610141,78.273853
6/30/2014,111.321021,48.764181,60.674908,81.761188,78.140036
6/27/2014,111.527914,49.14559,61.017494,81.625716,78.378997
6/26/2014,112.045164,48.792091,61.531366,81.454124,78.656191
6/25/2014,112.308489,49.071168,61.093617,81.58959,78.703979
6/24/2014,111.716008,48.438591,60.96991,81.761188,78.130476
6/23/2014,112.035758,48.922327,61.036523,81.707002,77.891515
6/20/2014,113.766189,49.275826,60.770072,82.167605,77.815054
6/19/2014,110.831983,49.47118,61.540877,82.050193,76.954795
6/18/2014,110.493421,49.322338,60.684427,81.643783,75.712198
6/17/2014,109.252028,47.861832,58.600393,81.156087,74.718122
6/16/2014,109.242628,48.094397,57.125389,81.634749,74.555631
6/13/2014,109.120365,48.354868,57.762972,80.68645,75.683524
6/12/2014,109.28024,48.206027,57.848617,80.641298,75.932045
6/11/2014,109.411902,48.354868,58.210228,80.839989,76.271365
6/10/2014,110.126646,48.373474,58.866844,81.761188,75.928871
6/9/2014,109.468334,47.554845,59.228458,80.478732,75.881307
6/6/2014,110.803771,47.517637,59.447329,80.38842,76.043038
6/5/2014,110.728533,47.396702,59.038135,80.117475,75.919362
6/4/2014,112.054571,47.275768,60.16104,79.873631,76.594834
6/3/2014,110.145459,47.92695,58.05797,80.271007,75.995466
6/2/2014,109.515353,48.326961,58.067488,80.271007,75.605408
5/30/2014,109.082747,46.968784,58.077003,81.336712,75.757624
5/29/2014,109.092153,47.126926,57.686841,81.427031,75.510273
5/28/2014,108.781803,47.368792,57.249099,81.18318,74.758689
5/27/2014,108.988703,48.271145,57.496517,81.535404,75.262914
5/23/2014,107.521604,48.159514,57.030229,81.472184,74.939445
5/22/2014,108.020041,47.126926,56.887485,81.264466,74.530355
5/21/2014,106.731623,46.88506,56.868452,80.821923,73.94051
5/20/2014,105.537255,46.159456,56.535389,80.451639,72.93206
5/19/2014,105.405592,46.466443,57.42039,80.849016,73.445793
5/16/2014,105.27393,46.336207,57.46797,81.174146,72.922544
5/15/2014,103.722187,46.255274,57.011196,81.219306,72.760813
