Date,Ford Motor Company (F),Apple Inc. (AAPL),The Procter & Gamble Company (PG),The Coca-Cola Company (KO),Canon Inc. (CAJ)
6/12/2012,8.670021,74.64703,53.965063,32.305273,39.776249
6/11/2012,8.628735,74.000526,53.775895,32.073297,38.934526
6/8/2012,8.802136,75.185997,53.956466,32.322457,38.68984
6/7/2012,8.711307,74.071787,53.965063,31.91005,38.895379
6/6/2012,8.727821,74.038104,53.139594,32.051816,38.601753
6/5/2012,8.414049,72.920005,52.597879,31.463274,37.623006
6/4/2012,8.290192,73.109156,52.795651,31.635112,37.603431
6/1/2012,8.356249,72.68161,52.924628,31.398835,37.133633
5/31/2012,8.719565,74.850442,53.560929,32.103368,39.08134
5/30/2012,8.802136,75.037005,53.586724,32.245131,39.600074
5/29/2012,8.950765,74.143041,54.128439,32.416968,40.2069
5/25/2012,8.752593,72.850038,53.732903,32.318164,39.531562
5/24/2012,8.744336,73.242607,53.80169,32.459926,38.895379
5/23/2012,8.595707,73.921494,53.646914,32.026041,39.85455
5/22/2012,8.414049,72.160786,54.300413,31.871388,40.803932
5/21/2012,8.422306,72.719182,54.506778,32.008857,41.185646
5/18/2012,8.265421,68.715793,54.618561,31.811246,40.490733
5/17/2012,8.265421,68.682111,54.9969,32.270908,41.029043
5/16/2012,8.389278,70.74988,55.280657,32.790714,40.940959
5/15/2012,8.38102,71.668456,54.790535,32.893815,41.31288
5/14/2012,8.521392,72.322731,54.670154,33.022693,41.90013
5/11/2012,8.736079,73.422694,54.75614,33.280448,42.389503
5/10/2012,8.843422,73.916312,55.151676,33.254673,42.536313
5/9/2012,8.826907,73.742708,54.747539,32.984028,42.683127
5/8/2012,8.76085,73.613146,55.168877,33.138682,43.152924
5/7/2012,8.802136,73.781574,55.246262,33.198824,43.642297
5/4/2012,8.810393,73.233536,55.272057,33.078539,43.231222
5/3/2012,9.016822,75.380337,55.469828,33.26756,43.612936
5/2/2012,9.165451,75.919303,55.014098,33.147275,43.906559
5/1/2012,9.272794,75.420503,54.661554,33.048468,44.444869
4/30/2012,9.31408,75.660185,54.721744,32.786417,44.395933
4/27/2012,9.537023,78.124412,55.409638,32.919589,44.562318
4/26/2012,9.759005,78.733339,57.499108,32.524366,45.081056
4/25/2012,9.643903,79.031329,57.516302,32.189285,46.059802
4/24/2012,9.36437,72.589626,57.127645,31.841317,45.433401
4/23/2012,9.331484,74.069192,56.829218,31.656593,45.120203
4/20/2012,9.380813,74.235032,57.562499,31.845611,45.41383
4/19/2012,9.586352,76.108461,56.761005,31.712438,45.306167
4/18/2012,9.693233,78.816259,56.914482,31.862795,45.775965
4/17/2012,9.791891,78.992457,57.144695,31.768284,45.541064
4/16/2012,9.767227,75.161385,56.940061,31.119603,44.846155
4/13/2012,9.800113,78.413325,56.112988,30.904808,45.325742
4/12/2012,9.923436,80.685799,56.351729,31.025093,45.609576
4/11/2012,9.791891,81.130193,56.650162,30.982134,45.394254
4/10/2012,9.693233,81.420407,56.57342,30.939172,44.552532
4/9/2012,10.046761,82.429673,56.965639,31.304328,45.472552
4/5/2012,10.2523,82.099293,57.391965,31.562082,46.069588
4/4/2012,10.285186,80.885322,57.349336,31.557785,45.873838
4/3/2012,10.392067,81.534415,57.20438,31.686664,46.999398
4/2/2012,10.375623,80.149428,57.605128,31.849907,47.263659
3/30/2012,10.260521,77.67743,57.306701,31.794062,46.647048
3/29/2012,10.276964,79.013187,57.136173,31.708141,46.617687
3/28/2012,10.128976,80.018571,57.289651,31.214114,46.656834
3/27/2012,10.128976,79.611755,57.255544,30.874736,47.077695
3/26/2012,10.260521,78.640054,57.519864,30.887624,46.353425
3/23/2012,10.128976,77.223972,57.494285,30.71149,45.746603
3/22/2012,10.128976,77.650224,57.571021,30.681418,45.609576
3/21/2012,10.334515,78.059627,57.298173,30.552543,45.472552
3/20/2012,10.309851,78.507903,57.306701,30.324857,45.638941
3/19/2012,10.383845,77.878247,57.306701,30.243236,45.971715
3/16/2012,10.285186,75.866184,57.340808,30.140135,46.314274
3/15/2012,10.605827,75.86489,57.707448,30.213165,46.050012
3/14/2012,10.589384,76.385721,57.852397,30.16591,44.621044
3/13/2012,10.441396,73.602781,57.895033,30.178797,44.346996
3/12/2012,10.219414,71.516869,57.733027,29.916747,44.239333
3/9/2012,10.342737,70.631983,57.06796,29.643807,45.139778
3/8/2012,10.244078,70.219978,57.042381,29.541452,44.973393
3/7/2012,10.063203,68.755959,56.769533,29.336749,44.141456
3/6/2012,9.93988,68.700246,56.991218,29.323956,43.89677
3/5/2012,10.244078,69.075974,57.08501,29.524397,44.552532
3/2/2012,10.457839,70.633277,56.846268,29.503072,44.67977
3/1/2012,10.408509,70.541286,56.837747,29.682188,44.86573
2/29/2012,10.178306,70.278286,57.656291,29.79307,44.376357
2/28/2012,10.071425,69.367481,57.460178,29.362337,45.012544
2/27/2012,10.112533,68.117232,56.871847,29.353809,44.493806
2/24/2012,10.054982,67.683203,56.880375,29.426307,44.239333
2/23/2012,10.194748,66.903253,56.633106,29.503072,44.170821
2/22/2012,10.09609,66.469231,54.944859,29.532924,43.661873
2/21/2012,10.301629,66.703738,54.927803,29.349543,44.200183
2/17/2012,10.482504,65.054443,55.345607,29.447632,44.043583
2/16/2012,10.474282,65.066102,55.59287,29.366602,44.493806
2/15/2012,10.178306,64.477899,55.038652,29.170427,43.661873
2/14/2012,10.260521,66.005408,54.978966,29.383661,43.847833
2/13/2012,10.309851,65.116633,54.765803,29.187486,43.378035
2/10/2012,10.227635,63.927273,54.467373,28.974252,42.761424
2/9/2012,10.433174,63.894885,54.603798,28.987046,43.867409
2/8/2012,10.556498,61.758449,54.262736,29.140574,43.671659
2/7/2012,10.589384,60.741406,54.313896,29.234398,43.710809
2/6/2012,10.655157,60.111742,54.15189,29.012633,43.289948
2/3/2012,10.51539,59.555934,53.52093,29.033957,43.270373
2/2/2012,10.079647,58.965143,53.989887,28.92734,43.544424
2/1/2012,10.137198,59.10377,53.896095,28.935868,42.086091
1/31/2012,10.211192,59.141341,53.751146,28.799399,41.939277
1/30/2012,10.104311,58.691771,53.896095,28.769546,42.771214
1/27/2012,10.038539,57.949397,54.825489,28.761018,44.180607
1/26/2012,10.474282,57.606062,55.251814,29.004105,44.219758
1/25/2012,10.588934,57.869069,55.405292,29.183221,44.141456
1/24/2012,10.49885,54.46813,54.996016,28.957193,43.045262
1/23/2012,10.367819,55.375047,55.422342,29.225867,43.36825
1/20/2012,10.310494,54.45388,56.471106,29.03822,43.55421
1/19/2012,10.326872,55.419098,56.343207,28.76528,43.074623
1/18/2012,10.105758,55.5953,56.300572,28.824986,42.692912
1/17/2012,9.843696,55.023941,56.049043,28.722634,42.164392
1/13/2012,9.860075,54.390396,55.668387,28.569105,42.63419
1/12/2012,9.941969,54.595098,55.668387,28.816458,41.635868
1/11/2012,9.884643,54.745387,55.558423,29.025426,42.105666
1/10/2012,9.663529,54.834784,56.108256,29.571305,42.43844
1/9/2012,9.663529,54.639149,56.370481,29.396455,42.6244
1/6/2012,9.589824,54.725955,56.133632,29.396455,42.6244
1/5/2012,9.49155,54.159778,56.268972,29.584102,43.152924
1/4/2012,9.254057,53.565102,56.505828,29.724834,43.583571
1/3/2012,9.114837,53.278774,56.531204,29.912481,44.121885
12/30/2011,8.811828,52.471619,56.429694,29.839982,43.103988
12/29/2011,8.746312,52.487166,56.649629,29.921012,42.947388
12/28/2011,8.615282,52.165858,56.285893,29.643807,42.477591
12/27/2011,8.852775,52.669844,56.497367,29.801598,43.025686
12/23/2011,8.967427,52.255254,56.395857,29.827189,43.524849
12/22/2011,8.959237,51.635959,55.989831,29.507337,43.152924
12/21/2011,8.729933,51.363885,55.829109,29.669394,43.182285
12/20/2011,8.459682,51.299104,55.651472,29.170427,43.16271
12/19/2011,8.20581,49.518956,54.940916,28.731165,42.350353
12/16/2011,8.394167,49.364779,55.101638,28.761018,42.105666
12/15/2011,8.394167,49.095296,54.974752,28.526459,42.604825
12/14/2011,8.312272,49.257247,54.517968,28.257785,42.526527
12/13/2011,8.582523,50.374048,54.754824,28.351609,43.123563
12/12/2011,8.885533,50.766614,54.399543,28.526459,43.446547
12/9/2011,9.032942,50.997232,54.957837,28.816458,43.808683
12/8/2011,8.803638,50.613734,54.53489,28.458226,42.996325
12/7/2011,9.073889,50.410326,55.177772,28.479547,43.867409
12/6/2011,9.049321,50.651305,54.847867,28.436901,43.407397
12/5/2011,9.098457,50.9182,54.847867,28.279107,43.260587
12/2/2011,8.926479,50.489357,54.695612,28.308959,42.996325
12/1/2011,8.672607,50.260037,54.204991,28.500872,43.35846
11/30/2011,8.680797,49.517659,54.619478,28.67146,44.053369
11/29/2011,8.181241,48.351624,52.89385,28.227933,42.673337
11/28/2011,8.189431,48.72994,52.648543,27.592493,42.086091
11/25/2011,7.984695,47.103966,51.599631,27.410434,41.772892
11/23/2011,8.05021,47.54706,51.650386,27.465477,40.813721
11/22/2011,8.263136,48.780467,52.183298,27.931208,41.567356
11/21/2011,8.230378,47.808769,52.157922,27.922738,41.929491
11/18/2011,8.271325,48.577059,53.494438,28.532425,42.63419
11/17/2011,8.328651,48.89707,53.240667,28.206414,42.272051
11/16/2011,8.648039,49.850629,53.528272,28.371537,42.58525
11/15/2011,8.901911,50.376639,53.765125,28.790694,43.0159
11/14/2011,9.024753,49.136756,53.333716,28.701782,43.260587
11/11/2011,9.123026,49.831193,54.044269,28.841503,43.847833
11/10/2011,9.000184,49.908931,53.494438,28.532425,42.526527
11/9/2011,9.041132,51.212299,53.054572,28.380003,42.369928
11/8/2011,9.507929,52.630975,54.314955,29.0659,43.485698
11/7/2011,9.188542,51.78884,53.680533,28.879606,43.16271
11/4/2011,9.229489,51.854915,53.316798,28.697547,43.652083
11/3/2011,9.270435,52.221568,53.469059,29.0659,44.405718
11/2/2011,9.131215,51.488262,53.172997,28.693313,44.082734
11/1/2011,9.073889,51.371659,53.046112,28.384238,43.916345
10/31/2011,9.565255,52.443115,54.12886,28.92618,44.581893
10/28/2011,9.827317,52.465139,54.754824,29.18445,46.108739
10/27/2011,9.892832,52.431456,55.203148,29.032028,46.304489
10/26/2011,9.720854,51.901557,54.940916,28.566297,45.276802
10/25/2011,10.179463,51.534904,54.568726,28.346131,44.151246
10/24/2011,10.244978,52.57138,55.296197,28.735654,45.893413
10/21/2011,10.040242,50.900062,56.049043,28.87114,45.355103
10/20/2011,9.581634,51.216187,55.059341,28.41811,44.180607
10/19/2011,9.466982,51.645027,54.771739,28.380003,44.082734
10/18/2011,9.647149,54.705225,54.471445,28.257219,44.024008
10/17/2011,9.335951,54.413718,53.917672,28.367302,43.681448
10/14/2011,9.466982,54.67413,54.446275,28.727185,44.542742
10/13/2011,9.286815,52.916006,54.244903,28.536659,45.041905
10/12/2011,9.319572,52.107557,54.446275,28.570532,45.482342
10/11/2011,9.20492,51.861391,54.177777,28.282625,45.02233
10/10/2011,9.180352,50.374048,54.370763,28.324963,45.394254
10/7/2011,8.754501,47.911122,53.624001,27.901571,44.180607
10/6/2011,9.000184,48.891888,53.372285,27.68564,45.452977
10/5/2011,8.648039,49.005899,53.14574,27.744914,44.356782
10/4/2011,8.254946,48.260934,53.170911,27.617898,43.55421
10/3/2011,7.673497,48.533008,52.726213,27.698341,43.642297
9/30/2011,7.91918,49.403647,53.011491,28.604401,44.298056
9/29/2011,8.189431,50.602075,53.4478,29.235258,44.895092
9/28/2011,8.132105,51.436437,52.633916,28.816097,44.190397
9/27/2011,8.287704,51.727947,53.078614,29.455421,44.767857
9/26/2011,8.254946,52.234524,52.474497,29.112474,43.593361
9/23/2011,8.074779,52.380925,51.392115,28.545126,42.360138
9/22/2011,7.878232,52.05962,51.324989,28.714484,41.841404
9/21/2011,8.164863,53.396674,52.877243,29.332636,42.604825
9/20/2011,8.533387,53.566396,53.766642,29.912685,43.133349
9/19/2011,8.63166,53.330599,53.540097,29.844941,42.908238
9/16/2011,8.697175,51.888601,53.976406,30.158254,43.348674
9/15/2011,8.705365,50.911721,52.675868,30.069338,42.340563
9/14/2011,8.451492,50.437532,52.306685,29.540098,42.458015
9/13/2011,8.328651,49.831193,51.971062,29.256426,43.74996
9/12/2011,8.279514,49.224855,51.878769,29.175981,43.35846
9/9/2011,8.230378,48.906138,51.887158,29.171778,43.103988
9/8/2011,8.467872,49.769007,52.784946,29.92872,44.307845
9/7/2011,8.648039,49.741797,52.625527,29.773128,44.728706
9/6/2011,8.369599,49.198946,52.340248,29.197008,44.102309
9/2/2011,8.533387,48.46175,52.482886,29.32737,45.051691
9/1/2011,8.885533,49.366076,53.078614,29.625942,45.854262
8/31/2011,9.106647,49.858403,53.431019,29.625942,46.235977
8/30/2011,8.901911,50.526929,53.279989,29.377834,45.433401
8/29/2011,8.951048,50.524337,52.935976,29.323167,45.59979
8/26/2011,8.517008,49.696452,52.499667,28.805921,44.904881
8/25/2011,8.418735,48.418997,52.466105,28.583043,44.532956
8/24/2011,8.557955,48.737713,53.12057,29.30214,46.343636
8/23/2011,8.443304,48.403449,52.877243,29.041413,46.461088
8/22/2011,8.19762,46.180205,51.77808,28.288674,44.66998
8/19/2011,8.181241,46.127086,51.148789,28.217186,43.828258
8/18/2011,8.500629,47.425275,51.064884,28.494733,44.200183
8/17/2011,9.098457,49.289636,51.744517,29.133929,46.108739
8/16/2011,9.188542,49.294818,51.702565,28.667147,45.883627
8/15/2011,9.295004,49.674428,51.920721,28.679762,46.196826
8/12/2011,9.057511,48.842654,51.299819,28.234007,46.020651
8/11/2011,8.959237,48.416405,50.720872,27.952257,45.335528
8/10/2011,8.525197,47.119514,49.093103,26.89674,42.653765
8/9/2011,8.934669,48.456568,50.52789,28.040566,44.787429
8/8/2011,8.132105,45.76173,49.747568,27.384549,42.575464
8/5/2011,8.877343,48.40604,50.838339,28.078412,44.562318
8/4/2011,8.893722,48.891888,49.990895,27.678915,44.356782
8/3/2011,9.540687,50.861193,50.955806,28.763869,47.214723
8/2/2011,9.704476,50.387004,51.073273,28.204571,46.744921
8/1/2011,10.113947,51.40275,51.543145,28.482118,47.244084
7/29/2011,9.999295,50.590412,51.59349,28.599865,47.293021
7/28/2011,10.089379,50.764023,51.95428,28.936282,47.439834
7/27/2011,10.130326,50.863784,52.189218,28.885821,47.890057
7/26/2011,10.597123,52.265619,52.935976,29.096083,48.76114
7/25/2011,10.78548,51.62948,53.12057,29.12552,48.154318
7/22/2011,10.900133,50.955772,53.90928,29.323167,47.185358
7/21/2011,10.875564,50.17712,54.110651,29.15916,47.097271
7/20/2011,10.711775,50.126589,53.867325,28.961516,46.079377
7/19/2011,10.719965,48.824515,53.770837,29.15075,45.922774
7/18/2011,10.564365,48.429362,53.720905,28.225598,46.265338
7/15/2011,10.719965,47.278871,53.95393,28.398011,46.686199
7/14/2011,10.719965,46.352521,53.762513,28.456885,46.235977
7/13/2011,10.867375,46.38491,53.795803,28.620889,46.490449
7/12/2011,10.744533,45.83169,53.704257,28.532579,46.245762
7/11/2011,10.908322,45.864083,53.862384,28.63771,46.098949
7/8/2011,11.36693,46.603865,54.037153,28.881615,47.10706
7/7/2011,11.563476,46.278672,54.053795,28.911052,46.872159
7/6/2011,11.432445,45.573866,53.845736,28.818536,46.784072
7/5/2011,11.547098,45.271994,53.479556,28.721817,46.686199
7/1/2011,11.481582,44.472612,53.487873,28.633504,46.676409
6/30/2011,11.293225,43.489255,52.90531,28.297086,46.578536
6/29/2011,10.990216,43.278074,52.056428,28.053182,46.588322
6/28/2011,10.916511,43.436136,52.19791,27.767225,45.560639
6/27/2011,11.022974,43.018952,52.281132,27.422395,45.560639
6/24/2011,10.842806,42.28176,52.089718,27.304649,45.805326
6/23/2011,11.031164,42.914011,52.813763,27.325676,45.697663
6/22/2011,10.941079,41.797207,53.313104,27.92282,45.198504
6/21/2011,10.908322,42.145721,53.446265,27.863947,45.746603
6/20/2011,10.597123,40.852719,54.170308,27.683121,45.462766
6/17/2011,10.457904,41.49274,53.837418,27.594812,45.198504
6/16/2011,10.50704,42.127583,53.479556,27.540141,45.306167
6/15/2011,10.769101,42.333582,53.063434,27.32147,45.766175
6/14/2011,10.998406,43.070777,53.895674,27.590605,46.245762
6/13/2011,10.760912,42.314149,53.903992,27.384549,45.325742
6/10/2011,10.93289,42.223459,53.845736,27.300443,45.315953
6/9/2011,11.301415,42.947694,54.103733,27.509194,46.294699
6/8/2011,11.21952,43.044864,53.970572,27.304619,45.766175
6/7/2011,11.424256,43.018952,54.145341,27.221117,45.521489
6/6/2011,11.391498,43.79631,54.511528,27.312967,46.490449
6/3/2011,11.473393,44.495933,54.453271,27.358893,46.764497
6/2/2011,11.612613,44.840559,54.93597,27.57182,46.91131
6/1/2011,11.65356,44.764119,55.260542,27.872422,46.588322
5/31/2011,12.218631,45.064697,55.759883,27.893295,46.960247
5/27/2011,11.956569,43.714687,55.094091,27.768046,46.17725
5/26/2011,11.923812,43.40245,55.085773,27.847369,46.216401
5/25/2011,11.94019,43.633064,55.243894,27.935047,44.552532
5/24/2011,12.005705,43.038388,55.768207,28.168847,43.505274
5/23/2011,12.120358,43.324713,55.801498,28.177196,43.55421
5/20/2011,12.284146,43.430954,56.059489,28.515375,43.955496
5/19/2011,12.382419,44.118915,56.142712,28.582173,44.63083
5/18/2011,12.382419,44.033404,56.076131,28.515375,44.836369
5/17/2011,12.259578,43.550148,56.109421,28.385947,44.855944
5/16/2011,12.390609,43.182197,55.709951,28.319148,45.02233
5/13/2011,12.349662,44.115027,55.643371,28.465273,45.149568
5/12/2011,12.497072,44.901452,55.626722,28.519547,45.276802
5/11/2011,12.406987,44.986963,54.861066,28.106222,45.286592
5/10/2011,12.406987,45.274585,54.702945,28.11457,46.265338
5/9/2011,12.349662,45.0349,54.211922,27.951745,46.216401
5/6/2011,12.37423,44.913114,54.32011,27.930872,46.128314
5/5/2011,12.349662,44.924773,54.827776,27.847369,46.020651
5/4/2011,12.406987,45.290133,55.318799,28.164672,46.421937
5/3/2011,12.595345,45.112637,54.686297,28.340022,46.382786
5/2/2011,12.65267,44.863881,54.245212,28.273223,46.784072
4/29/2011,12.66905,45.362684,54.012187,28.164672,46.167461
4/28/2011,12.693618,44.924773,53.679291,28.143798,45.59979
4/27/2011,12.759133,45.365275,53.279814,27.972621,44.767857
4/26/2011,12.824649,45.400259,52.68477,27.943396,42.320991
4/25/2011,12.726375,45.735817,52.305087,28.281572,41.782678
4/21/2011,12.636292,45.436533,52.222549,28.340022,42.281841
4/20/2011,12.357851,44.362486,52.593976,28.327497,42.673337
4/19/2011,12.005705,43.772988,52.70953,28.010195,42.448226
4/18/2011,11.972948,42.994337,52.825085,28.102046,42.458015
4/15/2011,12.046653,42.425569,52.973655,28.394299,42.986535
4/14/2011,12.128547,43.068186,52.24731,28.519547,43.025686
4/13/2011,12.267767,43.548851,51.99144,28.089521,42.262265
4/12/2011,12.210441,43.065594,51.908899,27.930872,41.684805
4/11/2011,12.169494,42.858298,51.331124,28.139622,41.32267
4/8/2011,12.554397,43.410224,51.091763,28.085345,41.723956
4/7/2011,12.718186,43.801492,51.281603,28.156323,41.665229
4/6/2011,12.881974,43.79631,50.976205,28.235646,41.890341
4/5/2011,12.931111,43.906436,50.90192,28.168847,41.772892
4/4/2011,12.734565,44.204423,51.388901,28.248174,42.595039
4/1/2011,12.415177,44.64104,51.240334,28.064472,42.957174
3/31/2011,12.210441,45.1528,50.844143,27.697068,42.42865
3/30/2011,12.169494,45.168347,51.14954,27.57182,43.241012
3/29/2011,12.153115,45.470219,50.580018,27.438219,42.741849
3/28/2011,12.169494,45.40285,50.068275,27.150142,42.418865
3/25/2011,12.292336,45.545366,50.249863,27.229468,42.516738
3/24/2011,12.316904,44.694159,50.464463,27.008193,44.337206
3/23/2011,11.719076,43.945305,50.274623,26.83284,45.159353
3/22/2011,11.743644,44.20572,50.291132,26.515539,44.112095
3/21/2011,11.94838,43.959555,50.596526,26.54059,44.689556
3/18/2011,11.866485,42.841456,50.018751,26.177364,43.965282
3/17/2011,11.678129,43.355808,49.878436,26.002012,42.918024
3/16/2011,11.612613,42.755949,49.300661,25.718111,41.782678
3/15/2011,12.013895,44.753754,50.068275,26.315138,44.758068
3/14/2011,11.710886,45.807075,50.637795,26.695065,42.683127
3/11/2011,11.760022,45.603667,50.753352,27.058291,44.552532
3/10/2011,11.51434,44.914408,50.753352,27.062468,45.051691
3/9/2011,11.702697,45.665854,51.174301,27.199252,45.374679
3/8/2011,11.850107,46.092106,51.21557,27.207541,45.756389
3/7/2011,11.473393,46.040281,50.934936,27.033453,45.511703
3/4/2011,11.809159,46.641437,51.199062,27.029307,46.5296
3/3/2011,12.0876,46.584433,51.628266,27.178526,46.637262
3/2/2011,12.005705,45.620508,51.512711,26.706001,46.695985
3/1/2011,12.005705,45.256446,51.785092,26.90496,46.676409
2/28/2011,12.325094,45.76173,52.040962,26.494607,47.25387
2/25/2011,12.341472,45.107455,51.86763,26.65626,46.872159
2/24/2011,12.038463,44.423378,52.040962,26.478028,46.637262
