Date,Sirius XM Holdings Inc. (SIRI),Comcast Corporation (CMCSA),McDonald's Corporation (MCD),FedEx Corporation (FDX),"Wal-Mart Stores, Inc. (WMT)"
7/24/2008,2.365587,8.48191,44.076899,75.594733,45.886333
7/23/2008,2.619741,8.558746,45.051016,78.673852,46.788433
7/22/2008,2.326487,8.464835,45.398375,76.248456,47.569717
7/21/2008,2.365587,8.434954,45.118978,73.718836,46.160185
7/18/2008,2.228735,8.639851,45.640016,75.338925,46.651505
7/17/2008,2.052782,8.41361,45.587157,74.893643,46.458199
7/16/2008,2.023457,8.123339,45.428581,72.91353,45.878276
7/15/2008,1.974581,7.858679,44.220375,69.171219,45.298356
7/14/2008,2.013682,7.807455,43.865463,69.275436,45.354737
7/11/2008,2.082108,7.892829,43.284013,70.052321,45.338628
7/10/2008,2.082108,7.965397,44.129757,71.265019,46.079638
7/9/2008,1.955031,7.88856,44.741413,71.653458,46.450143
7/8/2008,1.955031,8.084921,44.190169,73.415662,47.609989
7/7/2008,1.93548,7.880022,43.314219,71.056585,45.838005
7/3/2008,1.876829,7.797636,43.185846,71.028164,45.588315
7/2/2008,1.867054,7.844431,43.367078,70.772356,45.507771
7/1/2008,1.906155,7.993322,43.26136,72.354555,45.934657
6/30/2008,1.876829,8.069894,42.453372,74.647312,45.266138
6/27/2008,2.052782,7.925257,42.664808,73.188283,45.346681
6/26/2008,1.788853,7.91675,42.627052,73.984113,45.77357
6/25/2008,1.886605,8.193261,43.835257,75.575781,46.812595
6/24/2008,1.818179,8.074148,43.057475,75.774745,46.168238
6/23/2008,1.886605,8.146467,43.049922,75.916853,45.620533
6/20/2008,1.945256,8.380439,43.344425,76.305299,45.314463
6/19/2008,2.082108,8.742031,44.243028,77.432732,46.466253
6/18/2008,2.375362,8.703744,43.956078,78.256984,46.450143
6/17/2008,2.443788,8.980257,44.711207,79.896026,47.2717
6/16/2008,2.56109,9.052575,45.262451,81.506639,47.771079
6/13/2008,2.482889,9.24826,45.270004,81.459272,47.66637
6/12/2008,2.346037,9.082354,44.809375,82.842506,47.609989
6/11/2008,2.394913,9.146164,44.363849,82.018247,47.134775
6/10/2008,2.492664,9.24826,45.134081,85.428957,48.149637
6/9/2008,2.512214,9.341849,44.786722,84.340749,47.980494
6/6/2008,2.512214,9.333341,43.004616,84.08526,47.013957
6/5/2008,2.639291,9.665155,43.835257,88.65573,48.165747
6/4/2008,2.600191,9.626869,43.499224,86.63072,46.458199
6/3/2008,2.512214,9.473724,43.184122,85.10723,46.53069
6/2/2008,2.482889,9.580075,43.926864,85.779079,46.071585
5/30/2008,2.463339,9.571567,44.504553,86.782119,46.506527
5/29/2008,2.531765,9.422676,44.624592,87.217401,46.667614
5/28/2008,2.502439,9.24826,44.031898,85.939942,45.982985
5/27/2008,2.54154,9.312071,43.596757,84.851734,45.427228
5/23/2008,2.531765,9.197213,43.311663,82.16434,44.903686
5/22/2008,2.570865,9.443946,43.911858,84.056874,45.145319
5/21/2008,2.52199,9.256769,44.09942,83.564811,44.484853
5/20/2008,2.56109,9.316325,44.774642,84.993676,45.064776
5/19/2008,2.609966,9.388643,45.352331,86.176509,45.427228
5/16/2008,2.658842,9.392898,45.412349,86.062954,45.942714
5/15/2008,2.737043,9.588583,45.659931,85.977794,46.007148
5/14/2008,2.746818,9.516265,45.344827,86.176509,46.272947
5/13/2008,2.766368,9.397152,45.892506,84.794961,45.436893
5/12/2008,2.805469,9.375882,45.667433,85.637137,46.535719
5/9/2008,2.668617,9.222737,44.444535,85.514125,45.861986
5/8/2008,2.766368,9.380135,44.842164,88.201519,45.845944
5/7/2008,2.737043,9.175942,44.549569,88.712504,45.581265
5/6/2008,2.727268,9.295055,45.382341,92.421868,45.196272
5/5/2008,2.609966,9.201466,45.667433,90.330619,45.693553
5/2/2008,2.639291,9.346103,45.727454,91.655394,46.118646
5/1/2008,2.629516,9.49074,45.704944,93.349212,46.575822
4/30/2008,2.512214,8.742031,44.699618,90.718592,46.503636
4/29/2008,2.639291,8.618664,45.16477,92.128528,47.008937
4/28/2008,2.629516,8.444249,44.707119,90.425245,45.998335
4/25/2008,2.629516,8.30812,44.767138,89.384353,46.238957
4/24/2008,2.668617,8.414471,44.699618,89.658771,46.078543
4/23/2008,2.590416,8.405963,44.031898,88.106894,45.653448
4/22/2008,2.52199,8.469773,43.776814,88.542176,45.356685
4/21/2008,2.394913,8.601648,44.016892,90.321155,45.220336
4/18/2008,2.424238,8.627173,43.739302,91.513453,45.164191
4/17/2008,2.365587,8.576124,43.011566,89.857486,45.452932
4/16/2008,2.394913,8.478281,42.899028,91.816258,45.773758
4/15/2008,2.355812,8.384692,41.983728,88.636801,45.132108
4/14/2008,2.385137,8.410217,41.668626,87.832476,44.233798
4/11/2008,2.424238,8.359168,41.563593,87.908179,43.953074
4/10/2008,2.492664,8.491043,41.901201,89.270798,43.840786
4/9/2008,2.551315,8.5506,41.818676,88.106894,43.423712
4/8/2008,2.629516,8.725015,41.916206,90.88892,43.672353
4/7/2008,2.678392,8.831366,41.751154,91.295815,43.495898
4/4/2008,2.727268,8.631427,41.803671,91.664859,43.63225
4/3/2008,2.727268,8.695237,42.193799,92.421868,44.057343
4/2/2008,2.776143,8.712253,42.5089,92.100141,43.680372
4/1/2008,2.825019,8.567616,42.696462,92.459719,43.37559
3/31/2008,2.795694,8.227293,41.841183,87.690534,42.2527
3/28/2008,2.737043,8.047348,41.623611,86.36576,41.803544
3/27/2008,2.766368,8.301742,41.601104,86.791584,42.00406
3/26/2008,2.952096,8.356861,41.713639,86.346837,42.429155
3/25/2008,3.020522,8.708774,42.163788,86.536088,42.549463
3/24/2008,3.079173,8.568856,41.841183,85.892626,43.014661
3/20/2008,2.834795,8.208465,40.82835,82.344126,42.693835
3/19/2008,2.727268,8.191505,40.258164,81.596582,40.728779
3/18/2008,2.668617,8.216944,41.150955,82.249501,40.889192
3/17/2008,2.629516,7.992229,40.723316,78.11432,40.063068
3/14/2008,2.668617,8.021909,41.098438,80.24342,39.958799
3/13/2008,2.776143,8.225424,41.180966,82.391442,40.584407
3/12/2008,2.815244,8.246624,40.288175,82.381978,40.335769
3/11/2008,2.688167,8.314462,40.700809,83.422877,40.112794
3/10/2008,2.600191,8.221184,40.363198,80.404284,38.995223
3/7/2008,2.668617,8.339902,39.215324,82.041321,39.833403
3/6/2008,2.678392,8.356861,39.793013,83.981169,39.897262
3/5/2008,2.776143,8.428939,40.468232,85.398972,39.554008
3/4/2008,2.737043,8.471339,40.235658,85.361163,39.809453
3/3/2008,2.707717,8.479819,39.883042,84.330896,39.825419
2/29/2008,2.776143,8.284783,40.595775,83.300623,39.58594
2/28/2008,2.86412,8.530698,40.978399,84.302541,40.472014
2/27/2008,2.873895,8.590056,41.229733,85.852672,41.054747
2/26/2008,2.981422,8.551897,42.064312,85.984999,41.0308
2/25/2008,2.971647,8.611256,41.766247,84.803497,40.176657
2/22/2008,2.854345,8.543417,41.497988,84.208016,39.889281
2/21/2008,2.854345,8.305982,41.155215,84.425415,39.745593
2/20/2008,2.932546,8.543417,41.878022,85.011443,39.673749
2/19/2008,3.030297,8.679094,41.483085,84.359251,39.641818
2/15/2008,3.157375,8.560377,41.207376,83.102131,39.466199
2/14/2008,3.118274,8.157585,41.416023,83.187203,39.889281
2/13/2008,3.108499,7.551278,42.205891,84.293087,40.440083
2/12/2008,3.030297,7.305364,42.004698,83.272268,40.112794
2/11/2008,3.069398,7.220566,41.714086,83.603087,39.593921
2/8/2008,3.118274,7.233285,41.460731,83.177749,38.923379
2/7/2008,3.059623,7.368962,40.581441,85.219388,39.785506
2/6/2008,3.059623,7.428321,40.037474,84.661716,38.97926
2/5/2008,3.049848,7.394402,40.119443,84.122951,39.561993
2/4/2008,3.196475,7.699675,40.14925,86.722256,39.969106
2/1/2008,3.235576,7.865032,40.402604,88.300741,40.855181
1/31/2008,3.128049,7.699675,39.925702,88.206222,40.503945
1/30/2008,2.991197,7.48344,38.010637,86.996365,39.242686
1/29/2008,3.030297,7.614877,37.816896,87.743075,39.122945
1/28/2008,3.010747,7.5004,38.055348,86.911293,38.883466
1/25/2008,2.825019,7.301124,40.313183,85.030344,38.388543
1/24/2008,2.88367,7.394402,40.238668,83.659804,39.04312
1/23/2008,2.776143,7.318084,39.500958,84.113497,40.04095
1/22/2008,2.590416,7.059449,39.08367,79.557625,39.274617
1/18/2008,2.766368,7.220566,39.046412,79.406396,37.981429
1/17/2008,2.629516,7.381682,38.733443,78.243795,37.901601
1/16/2008,2.688167,7.708155,39.053863,79.784479,37.909585
1/15/2008,2.776143,7.49192,40.059828,78.706942,37.510453
1/14/2008,2.785919,7.49192,40.954022,80.001871,38.05327
1/11/2008,2.86412,7.258725,40.477119,79.434751,38.093186
1/10/2008,2.825019,7.301124,43.345986,80.361045,38.636006
1/9/2008,2.785919,7.233285,42.824376,78.243795,37.438609
1/8/2008,2.912996,7.04673,42.533764,78.243795,36.696223
1/7/2008,2.873895,7.207846,43.241664,78.914887,37.167199
1/4/2008,3.049848,7.140007,42.511407,79.491461,36.496657
1/3/2008,3.079173,7.352003,43.167149,82.525558,37.023511
1/2/2008,2.981422,7.50464,43.293825,81.438581,37.438609
12/31/2007,2.961871,7.742075,43.897406,84.283633,37.941514
12/28/2007,2.991197,7.801433,44.337051,85.65418,38.380562
12/27/2007,3.069398,7.814153,44.10605,86.864037,38.133099
12/26/2007,3.157375,7.856552,44.620213,87.818693,38.62004
12/24/2007,3.147599,7.759034,44.940632,87.08143,38.907416
12/21/2007,3.108499,7.805673,44.731985,89.123069,38.484334
12/20/2007,3.16715,7.682716,43.807988,88.499232,38.196958
12/19/2007,3.176925,7.644557,43.852695,89.444434,38.380562
12/18/2007,3.147599,7.665756,44.582955,91.457718,38.508284
12/17/2007,3.079173,7.674236,44.530791,90.644844,38.180996
12/14/2007,3.235576,7.691195,45.574017,90.663745,38.021342
12/13/2007,3.333327,7.648797,45.834822,91.864155,38.580128
12/12/2007,3.216025,7.47496,45.946598,92.601411,38.5003
12/11/2007,3.421304,7.538559,47.041984,92.317848,38.963294
12/10/2007,3.499505,7.780234,46.125437,95.342498,39.281168
12/7/2007,3.52883,7.750555,44.828857,94.633595,38.955348
12/6/2007,3.52883,7.759034,44.918275,93.000025,39.154019
12/5/2007,3.548381,7.708155,44.344501,91.951897,38.859987
12/4/2007,3.558156,8.789332,44.731985,91.791375,38.29576
12/3/2007,3.665683,8.925009,44.582955,91.829146,38.041462
11/30/2007,3.743884,8.708774,43.569537,92.981143,38.065305
11/29/2007,3.440854,8.611256,43.480115,90.828234,37.779218
11/28/2007,3.450629,8.467099,43.196956,91.706395,37.532866
11/27/2007,3.479955,8.255103,42.816923,88.014341,36.420311
11/26/2007,3.421304,8.098227,42.340021,86.541299,35.784563
11/23/2007,3.382203,8.284783,43.010666,88.382601,36.340841
11/21/2007,3.411529,8.136386,42.720054,86.597953,35.649468
11/20/2007,3.401753,8.212705,43.576987,88.146536,36.158065
11/19/2007,3.431079,8.204225,43.666405,88.807521,36.134225
11/16/2007,3.440854,8.433179,43.316182,91.404233,36.825598
11/15/2007,3.450629,8.335662,42.608279,95.719494,36.714343
11/14/2007,3.431079,8.331422,42.250602,95.60618,36.960693
11/13/2007,3.548381,8.445899,42.548665,96.267158,36.531567
11/12/2007,3.333327,8.030389,42.50396,93.934846,34.425656
11/9/2007,3.391978,8.216944,42.336965,94.180348,34.091891
11/8/2007,3.372428,8.4035,43.106594,96.72985,34.66406
11/7/2007,3.421304,8.517978,42.387789,95.030182,34.910413
11/6/2007,3.431079,8.772373,43.375241,98.042369,35.196499
11/5/2007,3.274676,8.657895,43.324413,96.871483,34.98988
11/2/2007,3.20625,8.713013,42.852472,96.720406,35.117029
11/1/2007,3.049848,8.734213,42.83795,95.568409,34.98988
10/31/2007,3.284451,8.925009,43.3825,97.579677,35.927606
10/30/2007,3.216025,8.86141,42.968642,97.475815,36.054755
10/29/2007,3.52883,8.86989,42.968642,97.626893,35.768669
10/26/2007,3.499505,9.001327,42.453135,98.146238,35.474637
10/25/2007,3.50928,9.022527,42.162707,97.541913,34.87068
10/24/2007,3.548381,10.112184,41.494727,98.39174,34.862731
10/23/2007,3.567931,10.006186,41.364035,98.410629,34.910413
10/22/2007,3.567931,10.044345,40.674271,97.286959,35.959394
10/19/2007,3.470179,9.946827,40.964696,97.560795,35.744829
10/18/2007,3.577706,10.205462,41.233343,99.439868,36.467991
10/17/2007,3.577706,10.230901,41.356773,99.024399,36.547461
10/16/2007,3.519055,10.260581,41.247864,99.043281,36.444151
10/15/2007,3.548381,10.133383,40.797701,99.88367,36.913014
10/12/2007,3.460404,10.180022,41.400338,101.517241,37.397771
10/11/2007,3.48973,10.040105,40.841266,100.459669,37.270622
10/10/2007,3.607032,10.048585,41.407597,101.309503,36.229586
10/9/2007,3.499505,10.133383,41.661722,101.139536,35.927606
10/8/2007,3.372428,10.090984,41.291426,100.185833,35.975288
10/5/2007,3.372428,10.26906,40.928393,100.148062,36.054755
10/4/2007,3.323552,10.150343,40.688792,98.911085,35.760723
10/3/2007,3.382203,10.082505,40.739617,99.420986,35.864033
10/2/2007,3.401753,10.175782,40.623446,100.563538,35.657414
10/1/2007,3.411529,10.324179,40.667008,100.280257,35.339542
9/28/2007,3.411529,10.252101,39.548867,98.911085,34.687903
9/27/2007,3.343103,10.28178,39.614214,98.807216,34.656115
9/26/2007,3.343103,10.315699,39.788468,98.892203,34.409762
9/25/2007,3.20625,10.213942,39.316526,98.76,34.298507
9/24/2007,3.225801,10.035865,39.904639,97.126437,34.942201
9/21/2007,3.284451,10.120664,39.788468,98.297316,35.148817
9/20/2007,3.294227,10.057065,39.839293,98.627805,35.220339
9/19/2007,3.274676,10.311459,40.231369,101.517241,35.562053
9/18/2007,3.421304,10.599773,39.948204,102.91474,35.3157
9/17/2007,3.382203,10.553134,39.672298,102.083795,34.425656
9/14/2007,3.440854,10.671852,40.260413,103.094151,34.425656
9/13/2007,3.372428,10.701531,39.425435,102.848642,34.21904
9/12/2007,3.343103,10.693051,37.174628,101.819403,33.940899
9/11/2007,3.235576,10.807529,37.581224,102.574806,34.123676
9/10/2007,3.088949,10.646413,36.412258,101.979926,33.59124
9/7/2007,3.088949,10.599773,35.751538,102.178219,33.686601
9/6/2007,3.137824,10.883847,36.12909,104.028965,33.980633
9/5/2007,3.069398,10.926247,35.751538,103.698477,33.734283
9/4/2007,2.942321,10.998325,36.056484,104.575839,34.409762
8/31/2007,2.903221,11.061924,35.758797,103.472063,34.672009
8/30/2007,2.854345,10.828729,35.45385,102.80225,34.425656
8/29/2007,2.776143,10.909287,35.715232,103.698477,35.117029
8/28/2007,2.727268,10.565854,35.315896,101.679602,34.489232
8/27/2007,2.727268,10.955926,35.918533,104.283387,34.822997
8/24/2007,2.776143,10.803289,36.390475,104.792824,34.759424
8/23/2007,2.707717,10.799049,36.194436,104.066402,34.306452
8/22/2007,2.707717,10.599773,35.838665,104.311688,34.76737
8/21/2007,2.707717,10.396258,35.192466,102.651303,34.727636
8/20/2007,2.727268,10.442896,35.061774,102.764513,34.640221
8/17/2007,2.737043,10.705771,34.539004,101.887151,34.560754
8/16/2007,2.649067,10.591293,34.902038,98.273929,34.568699
8/15/2007,2.815244,10.637933,34.531745,100.632428,34.393868
8/14/2007,2.834795,10.811769,34.851213,101.481489,34.648166
8/13/2007,2.815244,10.922007,35.36672,103.849424,36.506294
8/10/2007,2.912996,10.78633,35.874968,102.868288,36.427226
8/9/2007,2.932546,10.620973,36.252523,103.302251,36.72769
8/8/2007,3.000972,10.905047,36.513907,103.858853,38.285353
8/7/2007,2.942321,10.972885,36.107309,105.009801,37.210013
8/6/2007,2.84457,10.989845,35.911271,104.556974,37.178385
8/3/2007,2.834795,10.841448,35.228769,102.415453,35.992345
8/2/2007,2.922771,10.943206,35.570021,104.613575,36.949083
8/1/2007,2.912996,11.061924,35.047252,104.849425,36.545831
7/31/2007,2.942321,11.138242,34.756824,104.472064,36.332343
7/30/2007,2.903221,11.536793,35.134379,105.679614,36.537922
7/27/2007,2.825019,11.303598,35.403023,103.42489,36.324435
7/26/2007,2.84457,11.536793,35.940314,104.623011,37.020245
7/25/2007,3.020522,12.100702,37.000371,106.556976,37.850472
7/24/2007,3.049848,12.003183,37.428751,106.972074,37.969078
7/23/2007,3.137824,12.232139,38.118515,109.085287,38.04024
7/20/2007,3.049848,12.121901,37.820827,109.123024,38.000706
7/19/2007,3.118274,12.283017,38.241945,110.566424,38.577911
7/18/2007,3.16715,12.304217,37.900695,109.962649,37.984892
7/17/2007,3.098724,11.948065,37.871652,109.830574,38.230005
7/16/2007,3.108499,11.719109,37.828087,109.094723,38.696514
7/13/2007,3.049848,11.859026,37.690135,110.613597,38.862561
7/12/2007,2.971647,11.753028,37.501359,107.943775,38.60954
7/11/2007,2.971647,11.765748,36.826116,107.094714,37.700242
7/10/2007,2.952096,11.70215,36.55021,106.424901,37.621174
7/9/2007,2.942321,11.994704,37.131063,109.594724,38.34861
7/6/2007,3.000972,12.117661,37.341623,104.566403,38.261633
7/5/2007,3.030297,12.071022,37.181888,104.13244,38.024426
7/3/2007,2.912996,12.121901,37.319842,104.71735,38.32489
7/2/2007,2.961871,12.058302,37.305321,104.519237,38.214193
6/29/2007,2.952096,11.922625,36.855157,104.689049,38.04024
6/28/2007,2.952096,11.897185,36.920503,106.00981,38.119308
6/27/2007,2.903221,11.837827,37.276277,105.283388,38.316981
6/26/2007,2.86412,11.795428,37.573965,105.368298,37.929543
6/25/2007,3.010747,11.744549,37.247234,105.264523,37.810938
6/22/2007,2.942321,11.769988,36.608294,103.736213,37.818847
6/21/2007,2.776143,12.037102,37.080239,104.641876,38.261633
6/20/2007,2.785919,11.948065,37.269018,103.585273,38.419772
6/19/2007,2.825019,11.914145,38.103993,101.943753,38.593726
6/18/2007,2.834795,11.863266,38.045909,103.698477,38.830933
6/15/2007,2.854345,11.867506,37.878911,105.06641,39.012792
6/14/2007,2.688167,11.668231,37.936998,104.509801,38.965349
6/13/2007,2.707717,11.392637,37.893433,102.660739,39.139303
6/12/2007,2.697942,11.087363,37.377926,100.990925,38.672794
6/11/2007,2.717493,11.180641,37.210931,102.48149,39.384419
6/8/2007,2.678392,11.163681,37.327102,103.207912,39.597906
6/7/2007,2.717493,11.100083,36.455821,101.321113,39.344882
6/6/2007,2.756593,11.358718,36.76803,103.000365,40.127669
6/5/2007,2.776143,11.494395,36.920503,104.150261,39.94581
6/4/2007,2.825019,11.464715,37.10202,104.546124,40.491387
6/1/2007,2.815244,11.596152,36.993112,104.894865,39.115583
5/31/2007,2.86412,11.621591,36.702684,105.205904,37.636985
5/30/2007,2.86412,11.647031,36.470342,102.557372,37.257453
5/29/2007,2.854345,11.481674,36.746249,102.255761,37.115128
5/25/2007,2.834795,11.549513,36.956809,99.871145,37.091408
5/24/2007,2.834795,11.388397,37.000371,99.833443,36.885829
5/23/2007,2.795694,11.587672,37.443272,99.965397,36.632807
5/22/2007,2.737043,11.600392,38.118515,98.485615,36.798852
5/21/2007,2.727268,11.676711,37.95152,99.73919,36.862106
5/18/2007,2.668617,11.672471,37.995085,100.427245,37.376058
5/17/2007,2.658842,11.405356,37.944257,101.06817,37.249547
5/16/2007,2.629516,11.532554,37.7337,102.679906,37.304895
5/15/2007,2.668617,11.273919,37.225453,100.710002,37.478847
5/14/2007,2.707717,11.269679,36.76077,101.237827,37.651996
5/11/2007,2.776143,11.197601,36.775292,102.038981,37.604773
5/10/2007,2.776143,11.023764,36.303347,101.07759,37.581163
5/9/2007,2.795694,11.142482,36.187177,102.30289,37.72283
5/8/2007,2.825019,11.214561,35.809622,102.472547,37.856625
5/7/2007,2.805469,11.333278,35.940314,102.708181,38.258018
5/4/2007,2.785919,11.401116,36.245261,103.207724,37.990424
5/3/2007,2.834795,11.549513,36.238001,103.056915,38.061258
5/2/2007,2.873895,11.507114,36.317869,101.520583,37.998293
5/1/2007,2.805469,11.320558,35.678929,100.012527,38.037647
4/30/2007,2.893445,11.303598,35.054511,99.381029,37.714958
4/27/2007,2.971647,11.418076,35.540978,101.058743,38.045516
4/26/2007,2.893445,11.490155,35.744275,102.048401,38.328851
4/25/2007,2.766368,11.909905,35.308636,101.907027,38.415426
4/24/2007,2.707717,11.672471,35.192466,100.992765,38.320979
4/23/2007,2.737043,11.723349,35.315896,101.73737,38.50987
4/20/2007,2.912996,11.833587,35.112598,102.764731,39.163112
4/19/2007,2.912996,11.68519,35.417545,101.134147,38.045516
4/18/2007,2.952096,11.799668,35.490153,101.69024,37.754312
4/17/2007,2.961871,11.871746,35.58454,102.312318,37.911718
4/16/2007,2.971647,11.825107,34.923819,102.236913,37.833015
4/13/2007,3.010747,11.948065,34.589829,101.709095,37.313569
4/12/2007,3.010747,11.816628,33.856503,102.312318,37.195512
4/11/2007,3.020522,11.625831,33.718548,101.049315,37.203384
4/10/2007,3.049848,11.324797,33.624161,102.104959,37.730699
4/9/2007,3.049848,11.2188,33.754854,102.981518,38.147832
4/5/2007,3.040073,11.282399,33.239344,102.566799,37.990424
4/4/2007,3.020522,11.176401,32.840008,101.897599,37.817274
4/3/2007,3.020522,11.125522,32.861789,101.445179,37.856625
4/2/2007,3.079173,10.913527,32.54232,99.974824,37.3057
3/30/2007,3.128049,11.002565,32.709315,101.256674,36.951531
3/29/2007,3.1867,10.964406,32.578623,101.511156,36.770512
3/28/2007,3.1867,10.922007,32.549583,101.482881,36.707548
3/27/2007,3.1867,11.057684,32.702056,103.726122,37.376534
3/26/2007,3.235576,11.150961,32.76014,104.461299,37.651996
3/23/2007,3.274676,11.24,32.709315,106.233265,37.707089
3/22/2007,3.264901,11.333278,32.30272,104.272788,37.785792
3/21/2007,3.294227,11.384157,32.389847,104.612101,37.596904
3/20/2007,3.235576,11.142482,32.172027,105.837401,37.226994
3/19/2007,3.216025,10.981365,31.852556,106.016486,36.668196
3/16/2007,3.16715,10.78633,31.569391,104.753483,36.36912
3/15/2007,3.225801,10.905047,31.562131,105.450958,36.203843
3/14/2007,3.157375,10.951686,31.692823,106.14844,35.991341
3/13/2007,3.216025,10.816009,31.569391,106.214417,36.172361
